央视,#genre#
国学,http://39.135.250.166:80/wh7f454c46tw2272153332_1631066275/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226629/index.m3u8?zoneoffset=0&servicetype=1&icpid=88888888&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EHQiCia8-iCCOCr2deXSnug%7E9cdTq6ROEGOEOJbDNP_HB-aiUm3IJp_y5TjGpUbZlwc0vh95HAN_M2bSUyIn39ih%7EExtInfoWNHSPSTb-3AG0FnUkYLPMw%3A20250203210409%2C1136805%2C111.47.245.93%2C20250203210409%2CUmaiCHAN63807326aa5bb%2CRedirectUser_0%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C383510372%2CEND&GuardEncType=2&BestvPlatform=1&MAC=54%3AC5%3A7A%3A72%3A13%3A39&STBID=&RTS=1738587853&from=10&hms_devid=4712&online=1738587853&vqe=3&it=H4sIAAAAAAAAAyspSkxO9XSxzSvNyVErTi30y7c1VktOzMnJzEv3y08BSYUFO8cbGhrqmegZWpjrmZmohYD0uOUkptsagJX6leYmpRZBOUB9walFZZnJqbYpxWl6ZYnFeonp6UWp6Yklmfl5egE5iZWhRTlQJQBymV6afgAAAA
睛彩篮球,http://39.135.153.72:80/wh7f454c46tw2307947721_-966282415/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226582/index.m3u8?zoneoffset=0&servicetype=1&icpid=88888888&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EJioy1NYLTuCOGt5_UHcEEw%7E9cdTq6ROEGOEOJbDNP_HB2x7JxbScmfDxTmKgw0N_oU0vh95HAN_M2bSUyIn39ih%7EExtInfoWNHSPSTb-3AG0FnUkYLPMw%3A20250203210444%2C1136805%2C111.47.245.93%2C20250203210444%2C3000000020000011529%2CRedirectUser_0%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C3000000020000011529%2CEND&GuardEncType=2&BestvPlatform=1&MAC=54%3AC5%3A7A%3A72%3A13%3A39&STBID=&RTS=1738587889&from=10&hms_devid=4707&online=1738587889&vqe=3&it=H4sIAAAAAAAAAyspSkxO9XSxzSvNyVErTi30y7c1VktOzMnJzEv3y08BSYUFO8cbGhrqmegZWpjrmZmohYD0uOUkptsagJX6leYmpRZBOUB9walFZZnJqbYpxWl6ZYnFeonp6UWp6Yklmfl5egE5iZWhRTlQJQBymV6afgAAAA
睛彩竞技,http://39.135.250.163:80/wh7f454c46tw2331150965_341522623/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226580/index.m3u8?zoneoffset=0&servicetype=1&icpid=88888888&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EMAUbThYflQ8R2Z0oGZga-w%7E9cdTq6ROEGOEOJbDNP_HB3QiNo7YODzv-SdQBr8XVAE0vh95HAN_M2bSUyIn39ih%7EExtInfoWNHSPSTb-3AG0FnUkYLPMw%3A20250203210446%2C1136805%2C111.47.245.93%2C20250203210446%2C3000000020000011528%2CRedirectUser_0%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C3000000020000011528%2CEND&GuardEncType=2&BestvPlatform=1&MAC=54%3AC5%3A7A%3A72%3A13%3A39&STBID=&RTS=1738587912&from=10&hms_devid=4713&online=1738587912&vqe=3&it=H4sIAAAAAAAAAyspSkxO9XSxzSvNyVErTi30y7c1VktOzMnJzEv3y08BSYUFO8cbGhrqmegZWpjrmZmohYD0uOUkptsagJX6leYmpRZBOUB9walFZZnJqbYpxWl6ZYnFeonp6UWp6Yklmfl5egE5iZWhRTlQJQBymV6afgAAAA
快乐垂钓,http://39.135.153.81:80/wh7f454c46tw2461830634_1942502389/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226671/index.m3u8?zoneoffset=0&servicetype=1&icpid=88888888&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7Ev5TDdAhHwv3ZeiTvw1MPPg%7E9cdTq6ROEGOEOJbDNP_HB-to1HVMGrX0YF50rh56YQ40vh95HAN_M2bSUyIn39ih%7EExtInfoWNHSPSTb-3AG0FnUkYLPMw%3A20250203210719%2C1136805%2C111.47.245.93%2C20250203210719%2CUmaiCHAN638729b6002c4%2CRedirectUser_0%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C387380216%2CEND&GuardEncType=2&BestvPlatform=1&MAC=54%3AC5%3A7A%3A72%3A13%3A39&STBID=&RTS=1738588043&from=10&ocs=2_39.135.153.80_80&hms_devid=4708&online=1738588043&vqe=3&it=H4sIAAAAAAAAAyspSkxO9XSxzSvNyVErTi30y7c1VktOzMnJzEv3y08BSYUFO8cbGhrqmegZWpjrmZmohYD0uOUkptsagJX6leYmpRZBOUB9walFZZnJqbYpxWl6ZYnFeonp6UWp6Yklmfl5egE5iZWhRTlQJQBymV6afgAAAA
四海钓鱼,http://39.135.250.163:80/wh7f454c46tw2481556148_-529950210/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226662/index.m3u8?zoneoffset=0&servicetype=1&icpid=88888888&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EIPvGv6hvi98VFoMlqSetdg%7E9cdTq6ROEGOEOJbDNP_HBwCu9OPkiZy_i6bWJtw2km00vh95HAN_M2bSUyIn39ih%7EExtInfoWNHSPSTb-3AG0FnUkYLPMw%3A20250203210738%2C1136805%2C111.47.245.93%2C20250203210738%2CUmaiCHAN63a43fd46549d%2CRedirectUser_0%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C387383168%2CEND&GuardEncType=2&BestvPlatform=1&MAC=54%3AC5%3A7A%3A72%3A13%3A39&STBID=&RTS=1738588063&from=10&ocs=2_39.135.250.170_80&hms_devid=4713&online=1738588063&vqe=3&it=H4sIAAAAAAAAAyspSkxO9XSxzSvNyVErTi30y7c1VktOzMnJzEv3y08BSYUFO8cbGhrqmegZWpjrmZmohYD0uOUkptsagJX6leYmpRZBOUB9walFZZnJqbYpxWl6ZYnFeonp6UWp6Yklmfl5egE5iZWhRTlQJQBymV6afgAAAA
港澳,#genre#
香港35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
台湾,#genre#
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱二台,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
海外,#genre#
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
Fox News,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8
电影,#genre#
哪吒之魔童降世,http://39.135.250.170:80/wh7f454c46tw2808183466_53063548/huaweicdn.hb.chinamobile.com/88888888/16/20250122/278985259/index.m3u8?zoneoffset=0&servicetype=0&icpid=88888888&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=9cdTq6ROEGOEOJbDNP%2FHB53GEJQ8SA22VWitl3yqCdCP%2BMkv%2FHrMZM%2FxDcjrVbxwTOXGxT6VNuGAQXkK62%2BsVQ%3D%3D%3A20250203211305%2C1136805%2C111.47.245.93%2C20250203211305%2C14681377%2CRedirectUser_0%2C-1%2C1%2C0%2C%2C%2C1%2C%2C%2C%2C1%2C%2C528615472%2CEND&GuardEncType=2&BestvPlatform=1&MAC=54%3AC5%3A7A%3A72%3A13%3A39&STBID=&RTS=1738588389&from=10&hms_devid=4710&vqe=3&it=H4sIAAAAAAAAAyspSkxO9XSxzSvNyVErTi30y7c1VktOzMnJzEv3y08BSYUFO8cbGhrqmegZWpjrmZmohYD0uOUkptsagJX6leYmpRZBOUB9walFZZnJqbYpxWl6ZYnFeonp6UWp6Yklmfl5egE5iZWhRTlQJQBymV6afgAAAA
孤注一掷,http://39.135.153.84:80/wh7f454c46tw2892517109_627977872/huaweicdn.hb.chinamobile.com/88888888/16/20241230/278901484/2.m3u8?tenantId=8601
八角笼中,http://39.135.153.82:80/wh7f454c46tw2915197778_886144708/huaweicdn.hb.chinamobile.com/88888888/16/20241205/278330704/index.m3u8?zoneoffset=0&servicetype=0&icpid=88888888&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=9cdTq6ROEGOEOJbDNP%2FHB570juGyuDVGjw58OechCrKU9XuRtVGcCZEYKw6hF4z1TOXGxT6VNuGAQXkK62%2BsVQ%3D%3D%3A20250203211452%2C1136805%2C111.47.245.93%2C20250203211452%2C14642525%2CRedirectUser_0%2C-1%2C1%2C0%2C%2C%2C1%2C%2C%2C%2C1%2C%2C517534642%2CEND&GuardEncType=2&BestvPlatform=1&MAC=54%3AC5%3A7A%3A72%3A13%3A39&STBID=&RTS=1738588496&from=10&hms_devid=4708&vqe=3&it=H4sIAAAAAAAAAyspSkxO9XSxzSvNyVErTi30y7c1VktOzMnJzEv3y08BSYUFO8cbGhrqmegZWpjrmZmohYD0uOUkptsagJX6leYmpRZBOUB9walFZZnJqbYpxWl6ZYnFeonp6UWp6Yklmfl5egE5iZWhRTlQJQBymV6afgAAAA
抓娃娃,http://39.136.76.41:80/wh7f454c46tw2937889209_-326321971/huaweicdn.hb.chinamobile.com/88888888/16/20240930/278121133/index.m3u8?zoneoffset=0&servicetype=0&icpid=88888888&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=9cdTq6ROEGOEOJbDNP%2FHB%2FstJXrco7ti2jR1VuvzmfgAInVGIGpEO3UjjymvnugLTOXGxT6VNuGAQXkK62%2BsVQ%3D%3D%3A20250203211514%2C1136805%2C111.47.245.93%2C20250203211514%2C14588607%2CRedirectUser_0%2C-1%2C1%2C0%2C%2C%2C1%2C%2C%2C%2C1%2C%2C504206309%2CEND&GuardEncType=2&BestvPlatform=1&MAC=54%3AC5%3A7A%3A72%3A13%3A39&STBID=&RTS=1738588519&from=10&hms_devid=5531&vqe=3&it=H4sIAAAAAAAAAyspSkxO9XSxzSvNyVErTi30y7c1VktOzMnJzEv3y08BSYUFO8cbGhrqmegZWpjrmZmohYD0uOUkptsagJX6leYmpRZBOUB9walFZZnJqbYpxWl6ZYnFeonp6UWp6Yklmfl5egE5iZWhRTlQJQBymV6afgAAAA
唐探2,http://39.135.250.170:80/wh7f454c46tw3025437213_-431261040/huaweicdn.hb.chinamobile.com/88888888/16/20250122/278985262/index.m3u8?zoneoffset=0&servicetype=0&icpid=88888888&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=9cdTq6ROEGOEOJbDNP%2FHB9fK5YXlVVS7ZzgGCGT3NJDDK%2FX2rOuLo%2B0yszkDTIl5TOXGxT6VNuGAQXkK62%2BsVQ%3D%3D%3A20250203211642%2C1136805%2C111.47.245.93%2C20250203211642%2C14681392%2CRedirectUser_0%2C-1%2C1%2C0%2C%2C%2C1%2C%2C%2C%2C1%2C%2C528615471%2CEND&GuardEncType=2&BestvPlatform=1&MAC=54%3AC5%3A7A%3A72%3A13%3A39&STBID=&RTS=1738588606&from=10&hms_devid=4710&vqe=3&it=H4sIAAAAAAAAAyspSkxO9XSxzSvNyVErTi30y7c1VktOzMnJzEv3y08BSYUFO8cbGhrqmegZWpjrmZmohYD0uOUkptsagJX6leYmpRZBOUB9walFZZnJqbYpxWl6ZYnFeonp6UWp6Yklmfl5egE5iZWhRTlQJQBymV6afgAAAA
唐探3,http://39.135.250.172:80/wh7f454c46tw2998925269_1655095577/huaweicdn.hb.chinamobile.com/88888888/16/20250122/278985690/index.m3u8?zoneoffset=0&servicetype=0&icpid=88888888&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=9cdTq6ROEGOEOJbDNP%2FHByVxaJ7HwyLpa7zf2YaWp0H0OU6GVbyhBFW07V2ih7PATOXGxT6VNuGAQXkK62%2BsVQ%3D%3D%3A20250203211616%2C1136805%2C111.47.245.93%2C20250203211616%2C14681379%2CRedirectUser_0%2C-1%2C1%2C0%2C%2C%2C1%2C%2C%2C%2C1%2C%2C528615434%2CEND&GuardEncType=2&BestvPlatform=1&MAC=54%3AC5%3A7A%3A72%3A13%3A39&STBID=&RTS=1738588580&from=10&hms_devid=4711&vqe=3&it=H4sIAAAAAAAAAyspSkxO9XSxzSvNyVErTi30y7c1VktOzMnJzEv3y08BSYUFO8cbGhrqmegZWpjrmZmohYD0uOUkptsagJX6leYmpRZBOUB9walFZZnJqbYpxWl6ZYnFeonp6UWp6Yklmfl5egE5iZWhRTlQJQBymV6afgAAAA
测试,#genre#
AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8
3说电影,http://fy27.zbds.top:55455/douyu/9643264

